date,location,PM2.5,PM10,NO2,CO,SO2,O3,AQI
2022-07-21,Punjabi Bagh,32.88407381159913,112.36669142497351,32.68522497605378,0.6312041526588532,4.5290326409329,26.137789931090488,53.41136925671952
2022-07-22,Gurugram,48.93706782597602,21.859322077049974,22.51941730619958,,9.733875416499266,34.19572471096661,84.12961228320727
2022-07-23,Punjabi Bagh,56.48565241752632,23.24862919611007,15.680865727197666,0.35453947132287056,5.2253908060583445,17.08224443885134,91.85802859111512
2022-07-24,Anand Vihar,17.58535423365184,58.069919916548784,36.54952355967285,0.545906085247696,3.5798082543608563,39.06273876953672,35.97957845003661
2022-07-25,ITO,36.677228979528806,47.05838834258143,20.462679973325855,0.7117262575001991,1.4932116516472753,39.49074261029776,45.67815089181699
2022-07-26,ITO,52.39557713432256,18.96719111186838,15.02209466739229,0.8850879877676225,1.0,25.56314688748245,83.69284180665215
2022-07-27,Anand Vihar,51.35457995752979,69.4423426140403,31.720012554036536,0.6960237211875104,7.628087160750836,34.199821469610285,88.55669336282607
2022-07-28,RK Puram,37.5840045129426,61.48283215080714,20.805464367095627,1.209411067876395,3.8170353544921123,39.2390959400672,67.97696000163293
2022-07-29,Anand Vihar,71.43435341004178,57.95090380727432,22.032204736487806,0.871558477294343,3.268558798376123,24.93616938438464,153.04403759434422
2022-07-30,RK Puram,36.71481007469005,40.30373452275446,32.86705859950924,1.044058234860687,10.966881757206135,31.279202726417218,57.281103455827655
2022-07-31,Rohini,51.58919708883439,57.728350034761924,28.858872348884532,0.9556827944314408,13.101800691823474,25.445119612102015,100.77681276666604
2022-08-01,Noida Sector 62,52.90588829724199,87.96659486390904,17.56912348406898,0.7533551888518473,1.4580199022504265,33.524469611716654,81.58624222880661
2022-08-02,RK Puram,22.100980968065098,61.369380055301036,22.533524348479236,0.7388256769234606,9.090513010624525,43.12142216354859,50.12143239555493
2022-08-03,Punjabi Bagh,32.13563704819835,96.21536868652028,41.26810794516124,1.6073707703804894,2.592297644458225,24.89682125132833,61.734066347314304
2022-08-04,RK Puram,46.68852289915105,40.600738905352166,33.10131264910584,1.1757786705532303,8.734626875980332,15.461618494140463,68.6796190355962
2022-08-05,Noida Sector 62,23.95065486239362,24.7741852150214,35.55050343804365,0.8030550420811411,14.20336611191756,38.99425993904681,42.98815047650759
2022-08-06,Gurugram,46.07091510927869,50.812689838368485,45.89690137828272,0.8092749831489504,2.194491466243629,51.644793347615206,76.27250016014256
2022-08-07,Mandir Marg,34.39343816855946,66.31327824452977,54.1208933672726,0.8137440899290195,1.0,63.6977101467307,63.57824288434911
2022-08-08,Anand Vihar,50.08440875344483,38.17667471762512,24.900210425917297,0.7617490399121657,7.2072257427501905,52.36547839045335,81.24129870474164
2022-08-09,Mandir Marg,61.61629759657978,47.576338398394626,28.028196139388232,1.1190700287515543,11.49651145999963,15.042612296409454,102.31519639864861
2022-08-10,Anand Vihar,22.96759261396827,62.5127925812035,29.561815424249588,1.225212150677827,1.0,28.444244718028543,51.97026685090897
2022-08-11,Rohini,60.585786229769354,41.31484944998618,12.944436387797767,0.8302538778693138,6.232169650265051,6.789272887796924,100.96541182134112
2022-08-12,Lodhi Road,29.76434403845079,103.88742796222554,46.02297517969228,0.4425707294698956,5.545216081056411,9.075148183717719,57.87146330600231
2022-08-13,Punjabi Bagh,19.415401676239465,46.94516656998203,14.829210181129628,1.14523806376294,7.077466945875651,27.04707728456462,30.105487943290445
2022-08-14,Punjabi Bagh,46.530646388184586,72.64189726631867,32.505647934349966,1.4012169782690422,5.037819804848544,60.72142122572103,94.21770990591621
2022-08-15,Gurugram,33.31971317464759,58.48104457510043,13.132932284154172,1.527185586315052,6.92493398622459,55.3737030831391,48.749508997724384
2022-08-16,Lodhi Road,27.9596080156116,56.19864409319999,34.588198435707056,1.473896228001247,2.6533391695658217,39.74881531782383,40.457911380214156
2022-08-17,Lodhi Road,34.27989103902571,65.04801361749573,33.487090146537184,0.9325710431982698,1.2124454062282153,14.022251955700954,72.37832354286856
2022-08-18,Anand Vihar,35.76624624695875,79.62078738013125,17.69102026535056,0.8712692330020161,1.0,34.795131034642,55.16094650264539
2022-08-19,Punjabi Bagh,27.913985558563734,55.761477247150594,,0.929509463655831,12.30849964635431,34.47129612694422,62.53405232591682
2022-08-20,Punjabi Bagh,18.398229753422335,90.3419614696773,7.6574193446944285,0.9788061353117138,6.742370328071017,50.85334672105418,39.58212205165202
2022-08-21,Lodhi Road,50.96631213686466,38.00884760435142,33.32144027770045,0.12604602099228346,1.0,11.360955548030413,83.39735649583277
2022-08-22,Anand Vihar,23.057053421963257,64.34199768996012,15.508233694392821,1.3888173756254,3.5547099195821708,23.62548295778772,20.295487649767182
2022-08-23,RK Puram,62.28596847034887,53.44241799956012,38.79605469239149,0.18147379451045986,1.2973732948587022,16.50448743005005,107.42671185844453
2022-08-24,RK Puram,40.51053112793552,111.04500497180149,35.28381056969504,1.0163166528812324,1.0,39.87201214202417,68.53385241522679
2022-08-25,Noida Sector 62,23.158564710242864,43.70290399164282,5.0,0.798519929935758,1.0,15.33833925052017,50.269785183448505
2022-08-26,Dwarka,,59.39827569063091,10.736871577876004,1.0898922693992488,1.0,24.512731677933335,32.32178403450003
2022-08-27,ITO,27.89245899952025,29.293823285483064,17.932622644410873,1.1246159097459487,7.77773152433915,30.71082256260493,39.63755987442961
2022-08-28,Rohini,45.17101244257771,34.75649195707535,36.30949489952825,0.408331763576133,6.006740872541658,51.537032004063875,83.29683837751135
2022-08-29,Anand Vihar,21.953387262890764,71.51244230524284,39.544785253654325,1.2018805470238982,6.010129976924037,31.501033222704812,44.243000331618106
2022-08-30,RK Puram,51.885428158753534,53.37290802986094,30.964416794919604,0.16398169094929682,7.247933195392016,50.453263886041015,97.209840622027
2022-08-31,Gurugram,33.18655275920778,77.64513546881189,39.482852782537115,0.6417126371430811,7.007498410969701,21.143562798191972,60.29782038670174
2022-09-01,ITO,54.107024102398064,65.68666233514196,35.05896562224789,0.2156269882413251,7.963604207850855,8.995428590590688,70.75339659437907
2022-09-02,ITO,25.158971002391517,43.87482989107699,26.927474730750482,0.5404049429530005,5.711422276773352,21.292339674258436,40.377394012041606
2022-09-03,ITO,44.60117769526377,39.41192518338282,19.164380156003023,0.8427006722661358,2.156043121880513,50.04395198592579,62.77822040960381
2022-09-04,Lodhi Road,23.628765418293472,27.378262978120357,27.570035379804057,0.2711974098676222,,71.40043021052821,37.35521796797505
2022-09-05,Noida Sector 62,20.830360217877868,10.0,28.71652496358469,0.7034704340459371,3.531796444519718,49.77856714325848,44.517309391135385
2022-09-06,Gurugram,68.14614995814713,10.0,24.920334391415548,0.7682600539886922,7.929961144093279,33.237807778096524,130.20534155257351
2022-09-07,Dwarka,45.11299361483257,69.56478430055047,14.906564976251875,0.25494480095048044,9.79134136282251,48.6406404645634,86.66923135536194
2022-09-08,Gurugram,5.420019081211869,73.45048459671983,39.92661181620576,2.022486162049419,4.189079936860911,25.793138671396637,12.450904342488508
2022-09-09,Gurugram,41.621293220024604,69.36975849552715,23.664757495926494,1.8646051874144587,13.576516020333274,44.43515632877703,56.385562636685314
2022-09-10,Anand Vihar,65.32970090263221,43.522679716981195,5.0,0.2519444526429683,1.0,61.48224552723087,92.55719960971336
2022-09-11,Noida Sector 62,56.76722534207965,45.22789562726844,24.657250854292748,1.2740536270946028,4.8655935871918015,5.0,96.10012985359533
2022-09-12,Mandir Marg,10.97525387662229,57.08154163017153,19.759272220988787,0.9738923358984325,5.558953466464613,46.34470842487799,16.15282513085883
2022-09-13,Noida Sector 62,5.0,16.687735565447994,29.091098305791846,0.7998025071919967,,38.69074392877842,0.0
2022-09-14,Mandir Marg,56.4351656476098,107.50960405879246,17.841111046450244,0.5396047777545869,5.540990957868392,52.11844348630108,77.05233691616922
2022-09-15,Dwarka,15.30475951313487,71.23813013689207,26.41428714745751,0.825988125112686,4.449378637162871,9.928172304366738,18.160500387164358
2022-09-16,Anand Vihar,21.15244515653063,48.68935308541068,32.24940996648723,0.6130165978798477,6.322011107848942,36.96213429002529,33.30916041223662
2022-09-17,Lodhi Road,16.97234939131063,84.3180500285628,,0.5621083352139364,6.9061045387167415,10.908865407913492,34.94602722258162
2022-09-18,ITO,33.01664294304042,45.117192539817495,23.915101744320744,0.7578374858049728,4.337214423312902,17.309807396698584,56.91404905408049
2022-09-19,Anand Vihar,36.57187023130807,10.0,23.508966691874463,0.4252344554291869,4.180655618510704,55.307926317057465,77.03378952390742
2022-09-20,Lodhi Road,5.0,39.107502241600784,21.581926181646537,0.5342472487114505,5.606322508162922,53.553128589010235,0.0
2022-09-21,Anand Vihar,37.597591933616144,46.70621281054739,32.33769707811262,0.717996894371724,7.6259945704261565,42.38403874638543,71.47324214326791
2022-09-22,Lodhi Road,39.342429013512806,48.445314266455476,8.418216692325041,1.2204066474844488,4.7484154670658425,24.070985192819023,66.04370245380862
2022-09-23,Anand Vihar,37.18960224364098,66.03532674982031,42.276668589841016,0.9931803634307621,4.8284921492357125,42.11769757480207,68.92936164725414
2022-09-24,Noida Sector 62,41.661580925509654,130.93828724571594,37.878950957079965,1.0044112108863115,1.3344233341824,49.743405556634016,65.07081957652733
2022-09-25,Noida Sector 62,18.492797224932772,37.79368468979472,24.38646577091575,0.4406770088277897,5.00609340218718,44.59794160539179,41.53813244712718
2022-09-26,Noida Sector 62,,58.849812020775914,31.57924871960946,0.8764714954761872,12.208461371689605,44.89731628431882,27.206134933712505
2022-09-27,ITO,35.275063608878426,61.949531475827385,34.729717852099945,0.9641981204164997,9.737694204460457,42.54827795770617,51.99732283228655
2022-09-28,Rohini,50.80912093112661,76.39217062521644,30.316439549035643,0.7319194665792472,1.5136970897668593,68.89676167450624,84.56162792941245
2022-09-29,Punjabi Bagh,25.035790558477437,67.34682436862168,10.7340815622545,0.9532865834425588,8.22635497410476,33.85109979272583,39.330759008091405
2022-09-30,Mandir Marg,50.413603837278494,47.44180159644353,27.66991761443211,1.6059970304966313,10.924492139112692,25.07032926919697,88.91445656850875
2022-10-01,Noida Sector 62,90.5205970913476,138.09652785541766,42.649312825365385,0.9783710776592218,14.127739992075242,16.77203995021311,189.93755614408025
2022-10-02,Rohini,63.55215910204631,181.9598390769793,71.1429032279961,3.4407757618140655,1.05028557467091,38.50007669165928,111.54701331899743
2022-10-03,Mandir Marg,118.48818405320299,156.8743258660741,13.809275021653198,2.852241620006035,1.0,37.348085044358854,298.91368603716995
2022-10-04,Anand Vihar,86.42070492319591,197.86335152846976,40.451472965092584,1.5933162682685904,12.53024365475677,35.130316753876855,188.39924948258337
2022-10-05,Dwarka,57.78370043288996,143.9892811911596,26.88029581132025,2.2694285908296212,1.0,55.84265202530882,109.77557983203988
2022-10-06,Lodhi Road,88.41529453288462,164.1206370734482,80.3721735060997,3.337308619743334,9.70797628786076,15.71825110523379,202.45787618365927
2022-10-07,Rohini,65.18841901647528,84.85060513153583,89.17009659812176,1.6554024251150123,12.774478489737543,34.94653266182382,117.21992208751014
2022-10-08,Gurugram,101.99809335140029,184.83933265479234,52.890787436322185,2.5149592577552915,18.863908141576754,35.83713918084608,242.16053547964435
2022-10-09,RK Puram,99.70747849713698,150.72466129765206,53.6367910722108,3.528250887261976,18.97984949157693,74.9230070001507,235.31491717194325
2022-10-10,Rohini,122.75270717332995,228.70383531924614,51.37649805210602,1.5594527212448805,15.471375353794288,47.58661297127245,306.1504630980759
2022-10-11,Noida Sector 62,44.62800882133704,113.29424030613636,82.0823812630991,0.6155374403485856,27.045039425706353,37.32235920628521,56.12343474558233
2022-10-12,Noida Sector 62,150.90910872509187,191.74462726694924,48.768260696833224,2.3193747887189957,9.321393435024259,42.632420335081534,320.7609745231464
2022-10-13,Rohini,27.764071781055094,160.35957404464153,54.780990350768775,3.113157893612402,6.792466326234982,45.81283029956166,31.429062286490897
2022-10-14,Lodhi Road,73.33334913769984,116.23485662177812,85.85363137162177,1.9838157554960947,5.473723391131934,48.49224261983484,157.22730660026102
2022-10-15,Mandir Marg,117.12640095780344,130.67260919170846,78.50775863663902,3.0294768266321404,22.265287316399853,25.731524932511267,289.8128413259822
2022-10-16,Anand Vihar,83.30607388996341,98.15398039198777,53.451974036349256,0.9775278055886376,21.491890988167498,24.20439238674961,175.7535034697485
2022-10-17,RK Puram,66.92007418535331,162.48733263084733,65.38153110318555,2.8545965474875965,17.66782053914154,21.785828815331094,132.0348872715101
2022-10-18,Anand Vihar,84.69563850609859,144.14261189872806,5.0,1.4281475934973602,19.744962259622774,23.468104188184984,186.5420429948274
2022-10-19,ITO,53.882622725381935,109.94475104630925,65.85612152801407,3.8574833105248816,7.577556629382597,39.17105743405295,78.51802606517782
2022-10-20,Lodhi Road,72.30039181962132,146.99258060458448,57.21323640762812,4.07476867153199,23.404072131456108,42.2973550047126,140.29225244013074
2022-10-21,Noida Sector 62,97.23778196178418,231.34175915553695,17.83516949001306,1.6403656281501926,24.35671038820477,19.44777661214526,220.7742701403501
2022-10-22,ITO,102.22426141536134,199.78371344754004,60.317659325743165,1.7118554784410005,23.490186419881162,30.57966024889806,223.30220916514392
2022-10-23,Anand Vihar,54.97202121351192,158.41969146907562,75.66955336032841,3.010909463358329,24.49008965396698,59.26513636172758,84.71727302348116
2022-10-24,Anand Vihar,116.1164868306196,118.62311635440977,61.83282086554511,2.1574480958155373,1.0,40.17096294253212,
2022-10-25,RK Puram,103.66271724749218,162.2953266606414,71.44089369858821,1.8264146281296088,7.171221470551105,38.19095255318365,244.39288151005553
2022-10-26,Punjabi Bagh,115.37450458381892,162.68849456223373,90.20847381344497,1.9598053544386764,11.835772255289202,32.092165565230694,269.75936770929
2022-10-27,Anand Vihar,104.14277405624216,113.82096142549685,91.25962548616484,0.35952456025665186,19.81454867844203,18.652258402774038,258.6592360179486
2022-10-28,Mandir Marg,58.475130264884974,121.29221012177887,86.5651883013526,2.213033059234251,6.26238268671872,,96.43751985256057
2022-10-29,Mandir Marg,62.55073511113642,62.0658290710425,71.21724668258844,1.8171789231921454,17.775184629427688,34.13580313678092,108.87798113706036
2022-10-30,Rohini,119.63456785162236,145.30456934985403,57.45155913835328,1.3498363329617777,25.049832730636563,62.4102460322151,302.78830922213956
2022-10-31,RK Puram,94.09541523046057,180.32483844291124,27.8253140422882,2.9739827309833218,16.31910574761732,47.545940615724625,205.77062156249855
2022-11-01,RK Puram,96.8768818815907,143.2664636759067,70.082267504574,1.1649676198742647,21.470755918881295,36.28326457157124,227.48649933662932
2022-11-02,Noida Sector 62,118.87747514944445,274.66421670388945,47.47143207642419,3.1622447250000283,6.915376225454388,30.768863396574325,292.58750403796637
2022-11-03,Anand Vihar,146.03456821651832,108.07186823283422,131.1246458644131,2.614238480769262,7.685363149046556,26.12249891337103,311.0607355293114
2022-11-04,Punjabi Bagh,77.20279502724887,71.28430697029542,64.276850972139,2.228171228350265,27.334107843194968,21.303049824026694,163.07712502438358
2022-11-05,Gurugram,113.2594631004237,183.5656871854415,63.50563052782556,3.321086919636851,23.887918695696108,49.59225038481789,292.44828225609706
2022-11-06,ITO,95.89196611777463,218.85668512561364,88.95091201227767,2.517852646727807,17.502334817800993,35.86694359832908,226.8881807941071
2022-11-07,RK Puram,99.33632644485515,271.44063619396,88.3148001387208,3.2696487604149773,14.945181473440327,26.91955056445864,240.35086380092147
2022-11-08,Rohini,149.98688394814582,137.3641337699599,,3.558084198526181,1.0,57.5568559078807,317.860527740643
2022-11-09,Rohini,147.2280510065639,252.13839151600922,49.00422955634817,2.1831346801250606,5.939376558599756,56.26028925957521,304.9684573287492
2022-11-10,Anand Vihar,142.55532613268093,176.55440474166642,70.28857911825563,2.0922826496382823,34.028061852189396,33.584266066496056,332.2516260922915
2022-11-11,Anand Vihar,153.08851486202406,168.01418588181465,57.75002841593768,1.777452990249015,10.99108597680279,11.78171175209389,345.9978526340661
2022-11-12,Gurugram,106.77418153498213,237.55601869109407,39.94727583061247,1.7126700783461373,16.46531056584333,42.01640220109116,271.34200618763725
2022-11-13,Dwarka,137.65188165577055,229.6840394454626,54.213933006225645,4.911306219577319,27.555385613056522,35.72193945701278,310.2205111146414
2022-11-14,Dwarka,109.55609839192128,94.57334224630576,63.65585398658115,4.361883952469152,11.19078691718688,14.852751452685775,253.64065125244915
2022-11-15,Anand Vihar,120.93313068441593,248.16517439195906,61.14785427115338,1.294051258999699,15.723488683187933,63.85436550379969,290.06096585597044
2022-11-16,Lodhi Road,98.62354150065926,227.91538888228044,40.78765652471946,1.48075980797472,27.6231655151891,60.76057109250175,211.90781265939037
2022-11-17,Mandir Marg,101.56319472888241,135.92886776295774,35.176841015720434,3.436931376052736,15.705678395361694,18.17584964317664,237.4701962455076
2022-11-18,Mandir Marg,114.97360027160664,192.1152071059007,76.72834462772872,4.251254873911316,42.30172627413321,17.31901993167243,299.30211381951335
2022-11-19,Gurugram,85.20675212403023,208.28349185415235,21.362956808093518,2.8206495168189685,1.0,42.600829436688734,182.60588076137836
2022-11-20,Gurugram,189.10572716107217,188.8991801374206,80.26136480498198,2.6054879499196253,25.33298484370725,42.20408115847057,356.181480665846
2022-11-21,Noida Sector 62,77.55700951707735,160.60251627311874,86.86137646279046,2.374825480409158,24.6105208071513,56.81562378506584,172.27933469996657
2022-11-22,Punjabi Bagh,63.00261547612109,134.53758906228487,27.752032398410197,2.8334544803704085,27.480649009745072,44.944560523240014,105.96776513541298
2022-11-23,Rohini,163.76133890491997,177.76446266366784,72.73893768720427,2.56124009936196,25.27697795065184,40.620583104580895,354.0178829555959
2022-11-24,Mandir Marg,131.65867203681753,261.08717868795907,50.4597957274716,0.36493317418704296,12.87757468651952,45.244182369160384,328.889153334065
2022-11-25,Lodhi Road,140.02100578594963,214.48178655742385,79.32207324578727,2.4807929239469275,15.242197166928186,37.3029196397916,314.08966029469485
2022-11-26,Anand Vihar,130.23300938361865,159.08626294202182,111.69946363859806,1.491383403051247,2.463760848385336,17.662511429423855,302.0962030395145
2022-11-27,RK Puram,101.4756085307177,212.64256374598298,14.298352465593371,3.141732546971222,26.648016348664584,56.59262326065951,245.2244088996288
2022-11-28,Lodhi Road,81.62414569968769,16.680227535251277,76.16568128494544,5.403233983153082,18.123227771797396,56.74335432654609,168.60523624043705
2022-11-29,Noida Sector 62,114.82532528181409,229.27414902581438,64.62449920110795,3.1574639907973054,26.643921519271302,62.235484247407584,271.18553210204027
2022-11-30,Lodhi Road,87.19190597823325,77.94035295923914,79.56223451692233,2.277966698860975,29.63607355534659,18.03085984840136,203.45207312934065
2022-12-01,RK Puram,143.91709462360103,171.76317674539555,80.4561655602288,3.4194601715160027,26.864698696328407,44.93496458541466,330.56223896784854
2022-12-02,ITO,102.32700344875471,116.2095016208042,49.59036558802856,3.2206882700384902,18.07945574064363,12.828114401524624,242.64512753348464
2022-12-03,Dwarka,102.16582084417396,89.84060427035263,62.12934510944364,2.7288698516849093,6.777552023221189,46.18694680465268,227.92408860996477
2022-12-04,ITO,108.27267615245397,269.2071859143368,40.826014318992534,3.1387684035701033,10.505128799040905,31.484970102456835,248.61365799600605
2022-12-05,Rohini,130.09380130377758,159.54361299633533,113.78339568426458,4.29300515418305,32.98732456108685,71.09279541477032,308.8367554255589
2022-12-06,Rohini,88.82390768109079,177.6070586057611,79.58912800523137,1.4150297650293717,25.44180100882792,27.59296487037198,191.08098192525233
2022-12-07,Mandir Marg,88.47163776557517,170.83855483191172,,2.493317396942617,9.651878926898416,11.641621161427274,191.4945298971678
2022-12-08,RK Puram,121.95268737762336,207.42350041247482,67.91860040747179,2.2680549598606152,18.682210562074307,22.01879478250128,311.72169876415643
2022-12-09,Rohini,117.08084408765437,209.71726351671444,39.03955417739015,2.9939997557618927,8.530702746733636,13.291022411072046,297.60127346640684
2022-12-10,Gurugram,86.71440243398017,94.0967330199342,46.75305045936975,2.22219495621158,,24.487561335887047,202.82943491824335
2022-12-11,Mandir Marg,90.23344762111348,248.4390190404848,22.82644867704254,2.6450075641737114,26.824686726933603,8.74469143026246,190.87192650327236
2022-12-12,Noida Sector 62,84.64954038609434,174.3294409138743,23.237931170691343,2.0486191652309365,33.81324888981719,33.69477209482715,178.73321893344738
2022-12-13,Mandir Marg,57.97497209907275,86.5147628962549,82.54683217317496,3.2517116767083847,4.47607481259049,5.0,104.21477045305572
2022-12-14,ITO,,152.71907702493723,95.0725419312346,,20.73137358043588,23.73029963631233,91.89168894569629
2022-12-15,Anand Vihar,98.06270801774114,245.49638998364625,29.123446596448673,2.104132143776397,17.09132844041382,61.19779811084034,242.1994972183467
2022-12-16,Gurugram,100.50934324649104,222.86005695792406,106.39463582357013,2.7399851459014326,20.64129447349564,,239.23651121401085
2022-12-17,Gurugram,107.30303816617857,160.62393512683164,67.62135111268209,2.1385900626509495,19.370151303239098,25.452383410079413,276.15788492831746
2022-12-18,Punjabi Bagh,160.61402226890272,171.0348339380404,67.35236182439337,1.3780916595080424,8.989882822792143,37.076338404187176,336.641733608695
2022-12-19,Gurugram,128.41453558464767,178.98445929956804,110.13963611762064,2.634390468878169,25.742498204207706,35.95722316812475,317.0943941563848
2022-12-20,Gurugram,106.97628707844129,280.92295014296076,103.8749588346075,2.207210920173021,25.938588635091186,50.61446465298738,253.35247412695975
2022-12-21,ITO,110.22489015889805,171.11463845711398,43.04877199605903,4.274338708421456,13.004282404256463,19.585133094259273,267.5591726485
2022-12-22,Lodhi Road,81.48733918412155,202.9035772591741,46.74216436846733,2.693197106871311,29.19860313040415,30.445102375617964,180.73390798546657
2022-12-23,Gurugram,99.4247091873283,240.03836946724908,5.0,1.4664720736763626,33.09164440051233,,247.5454789970249
2022-12-24,Anand Vihar,97.94836996115649,196.63587990270736,48.770429968986456,1.852383225595376,12.80126892902572,30.404107510265042,233.78693603029583
2022-12-25,Dwarka,105.96765021790488,161.11162541304637,63.90892283941862,3.599061726412398,20.995742472243556,24.426684044220924,252.3937830070034
2022-12-26,ITO,85.23463385136351,171.2683896443702,42.480197743657975,4.257200183753074,20.467937265990194,32.572708166494714,197.88879646649514
2022-12-27,ITO,131.88518631708342,198.86520411692428,64.03797187160691,1.0379088422352396,14.36148631751765,38.43888399978679,287.2226644503423
2022-12-28,Lodhi Road,168.13665107836852,183.71601176290622,65.29785164285623,1.264017645298817,18.696416748968378,17.195867313929554,322.8058481221378
2022-12-29,Punjabi Bagh,104.10082496912254,213.69146898135065,84.26417862573138,4.458112822126636,1.0,35.77325677845509,253.81909213375903
2022-12-30,Lodhi Road,126.6093509034498,175.30211057715422,69.3896263510574,3.0477534332398095,27.876624088591317,34.61690186923426,305.225199642108
2022-12-31,Mandir Marg,148.88857478468603,217.01477880447533,67.2571495810514,2.1822257332324657,6.626126039645021,27.352145580165587,328.2771171148463
2023-01-01,Dwarka,90.70512044168974,200.19240410159614,96.58933154880259,3.325348755514396,33.45646082443691,35.21688043025847,202.99447669661856
2023-01-02,Rohini,117.45378118227586,181.4967896341759,39.36350098526034,0.7617960222602203,11.939830435402765,36.6322496675909,297.2220608869583
2023-01-03,Noida Sector 62,97.59206343633052,71.80024786745557,111.12867403980296,2.565080177242903,14.642945791753153,44.703226906793034,217.16284991116981
2023-01-04,Rohini,102.83372993177463,222.24699086988946,68.83192874914961,2.8661485620005243,12.338176333875145,34.198545506968685,248.483960633379
2023-01-05,Punjabi Bagh,81.14978071213629,215.19512806012108,67.23095068947916,3.141510345666643,15.283871176751132,33.64140810571322,180.44341432253015
2023-01-06,Punjabi Bagh,119.921701740341,263.2901047535914,98.99260817677623,1.6587994277249902,33.01601853264737,62.91015986504049,311.9445118404491
2023-01-07,Gurugram,123.36513024232046,30.361405319011595,79.30392778872782,3.066549413553757,1.0,27.23573541790431,322.7241046713489
2023-01-08,Lodhi Road,157.8820045875003,294.0138276149407,93.92227772990368,2.2571140482250116,30.4956696384542,17.78043389327612,331.58098796387026
2023-01-09,Mandir Marg,138.4648972940237,173.01390257723415,69.31563691004548,3.2179369305328858,20.172267266605456,43.048880470922285,316.94287801772083
2023-01-10,Gurugram,180.1670017619728,204.0772702720397,48.31543077495522,1.3559307499084472,4.621303320133203,37.67518363187997,331.0505844059329
2023-01-11,RK Puram,83.32520229311844,135.0223428994936,68.62955425574798,2.657652808554022,6.09472812924806,12.26230668475646,172.43656029901055
2023-01-12,Mandir Marg,124.43096647015798,215.10228711331644,41.21718078966349,1.2522105577071723,32.44392425131994,42.04270995380211,301.47761500620925
2023-01-13,Punjabi Bagh,127.40970797324795,129.54069034853345,65.35778731769096,3.555457814877996,1.0,18.234725551663967,316.2029708868005
2023-01-14,Punjabi Bagh,180.1786826145416,135.64454321117097,68.97830615245122,3.3622706470196824,,49.16571474697773,340.18128307798185
2023-01-15,ITO,86.12029658159598,277.5908399241501,77.34165968252438,2.6996014812184845,25.608386407343687,44.29820122185688,195.03105546947492
2023-01-16,RK Puram,65.0700277075533,163.53777631123168,78.12388377452156,2.3346796910956558,22.645325514541103,44.17483677681844,116.88387518887718
2023-01-17,Gurugram,93.11026606947739,207.0657199128006,20.931860618742803,1.7476180166416542,7.14208976364085,26.05656365070069,208.59587241377702
2023-01-18,Punjabi Bagh,38.25920000299192,221.3022599081463,56.48774968184884,1.9907985929624248,19.304283378130105,12.723462212483694,66.25427302965242
2023-01-19,RK Puram,92.91483993955158,238.00672678216762,89.54580872617815,2.454279371406477,13.395055730221411,5.0,205.80456940931018
2023-01-20,Dwarka,70.72693896606896,194.5855571629787,80.4821715467995,4.759285393596268,30.89044714524972,20.66173336124892,131.4660907393032
2023-01-21,Noida Sector 62,115.90965820912425,180.57265423324017,41.63031951598694,1.172944220956503,30.25915288368856,48.841566071327236,269.3176683058464
2023-01-22,Lodhi Road,108.47265328063385,307.85624720408754,94.76596676638331,4.046117785153735,21.28843849816493,40.68518011059744,259.0959688621673
2023-01-23,Punjabi Bagh,173.01451766081007,167.11345812784015,51.76426484352642,4.138999631470316,22.884046389092106,,335.9807167391359
2023-01-24,Dwarka,152.5093891842511,157.9436114753079,104.8099345948848,3.7526443307371253,33.14899972244558,30.332997935668597,319.84741255593315
2023-01-25,Mandir Marg,95.19848766686091,260.7274014861179,78.48103557442633,4.311905171901494,17.40889731446321,22.652861888326473,221.49702284877011
2023-01-26,Lodhi Road,75.80890125686345,250.24553851303116,56.88148467532158,3.3698993078664334,8.592188902452438,39.75528670104082,159.28265705078326
2023-01-27,RK Puram,115.96102441500577,252.09774626875023,117.02480774113658,3.119871667479697,20.254284450227964,51.74026339981573,288.8586930964425
2023-01-28,Lodhi Road,66.92748166899881,216.97248689407152,38.299546348983014,2.801856370714673,41.25343275916364,10.823123877491543,133.0457574678241
2023-01-29,Rohini,174.126327947737,97.54747118216733,76.9145862269714,3.698567398838593,8.38677414253352,31.645631897464902,
2023-01-30,ITO,127.25668836366211,260.95104565092765,97.24147135743132,3.7453453880565757,16.601916798533125,51.0968997768307,302.6315060739913
2023-01-31,RK Puram,98.93597478739582,130.72406039875105,61.64820877419503,2.2981340526353375,26.11481578068497,29.758765387978052,225.15801976750893
2023-02-01,Dwarka,46.08482861403149,180.5740146761703,104.54534265720442,1.33913960619821,20.60981768267387,50.052392417334616,79.93627005772095
2023-02-02,Punjabi Bagh,168.76391794978557,101.29256435519247,65.66895505155081,2.494069136376012,4.932510468532595,61.529475626701455,343.24837721423864
2023-02-03,RK Puram,92.92386038247771,173.12993916726452,73.74712233702078,1.9624362563428714,29.43140839110389,19.51237508076985,223.7246443452407
2023-02-04,Anand Vihar,120.79434909908461,195.6268068459749,81.91222305716515,2.890748878045338,41.432524681537274,35.45565194545321,312.5227682179276
2023-02-05,Rohini,53.39144286685464,199.3867408805354,66.64147840000582,3.4938846697274215,22.440772197697413,20.012494121943174,83.57100804635272
2023-02-06,Dwarka,89.33813594048391,213.71150038142343,86.37789104985806,2.2729658478395938,6.523500890032104,36.54470675058221,
